file; time; heur; depth
j3043_4.sm;75;12;4
j3043_4.sm;75;21;0
j3043_4.sm;75;21;1
j3043_4.sm;75;21;2
j3043_4.sm;75;21;3
j3043_4.sm;75;21;4
j3043_4.sm;78;3;4
j3043_4.sm;78;11;1
j3043_4.sm;78;15;0
j3043_4.sm;82;0;0
j3043_4.sm;82;0;1
j3043_4.sm;82;0;2
j3043_4.sm;82;11;0
j3043_4.sm;83;3;0
j3043_4.sm;83;9;3
j3043_4.sm;83;9;4
j3043_4.sm;83;10;3
j3043_4.sm;83;10;4
j3043_4.sm;84;10;2
j3043_4.sm;87;9;2
j3043_4.sm;89;9;1
j3043_4.sm;89;10;1
j3043_4.sm;90;9;0
j3043_4.sm;90;10;0
j3043_4.sm;90;15;1
j3043_4.sm;90;15;2
j3043_4.sm;90;15;4
j3043_4.sm;91;15;3
j3043_5.sm;64; Optimal; Time
j3043_5.sm;74;11;1
j3043_5.sm;76;16;1
j3043_5.sm;77;3;1
j3043_5.sm;77;3;2
j3043_5.sm;77;10;0
j3043_5.sm;78;2;1
j3043_5.sm;78;2;2
j3043_5.sm;78;2;3
j3043_5.sm;78;9;1
j3043_5.sm;78;10;1
j3043_5.sm;78;11;2
j3043_5.sm;78;16;2
j3043_5.sm;78;16;3
j3043_5.sm;78;21;0
j3043_5.sm;80;9;0
j3043_5.sm;80;16;0
j3043_5.sm;80;21;1
j3043_5.sm;81;2;4
j3043_5.sm;81;11;3
j3043_5.sm;81;12;2
j3043_5.sm;81;12;3
j3043_5.sm;81;12;4
j3043_5.sm;81;15;1
j3043_5.sm;81;16;4
j3043_5.sm;82;3;3
j3043_5.sm;82;11;0
j3043_5.sm;82;15;0
j3043_5.sm;83;21;2
j3043_5.sm;84;0;0
j3043_5.sm;84;0;1
j3043_5.sm;84;0;2
j3043_5.sm;84;9;3
j3043_5.sm;84;9;4
j3043_5.sm;84;10;4
j3043_5.sm;84;11;4
j3043_5.sm;84;21;3
j3043_5.sm;84;21;4
j3043_5.sm;85;2;0
j3043_5.sm;85;3;4
j3043_5.sm;85;15;2
j3043_5.sm;86;10;3
j3043_5.sm;86;12;1
j3043_5.sm;87;3;0
j3043_5.sm;87;12;0
j3043_5.sm;89;10;2
j3043_5.sm;91;9;2
j3043_5.sm;92;15;4
j3043_5.sm;93;15;3
j3043_6.sm;58; Optimal; Time
j3043_6.sm;61;2;0
j3043_6.sm;61;2;1
j3043_6.sm;61;2;2
j3043_6.sm;61;2;3
j3043_6.sm;61;2;4
j3043_6.sm;61;16;3
j3043_6.sm;61;16;4
j3043_6.sm;64;11;3
j3043_6.sm;64;11;4
j3043_6.sm;64;12;1
j3043_6.sm;64;12;2
j3043_6.sm;64;12;3
j3043_6.sm;64;12;4
j3043_6.sm;64;21;4
j3043_6.sm;65;11;2
j3043_6.sm;65;16;0
j3043_6.sm;65;16;1
j3043_6.sm;65;16;2
j3043_6.sm;66;0;0
j3043_6.sm;66;0;1
j3043_6.sm;66;0;2
j3043_6.sm;66;10;3
j3043_6.sm;66;10;4
j3043_6.sm;66;21;2
j3043_6.sm;66;21;3
j3043_6.sm;67;9;3
j3043_6.sm;67;9;4
j3043_6.sm;67;12;0
j3043_6.sm;69;9;0
j3043_6.sm;69;15;0
j3043_6.sm;69;15;1
j3043_6.sm;69;15;2
j3043_6.sm;69;15;3
j3043_6.sm;69;15;4
j3043_6.sm;71;9;1
j3043_6.sm;71;10;0
j3043_6.sm;73;3;4
j3043_6.sm;73;11;0
j3043_6.sm;74;10;1
j3043_6.sm;74;10;2
j3043_6.sm;75;3;0
j3043_6.sm;75;3;1
j3043_6.sm;75;3;2
j3043_6.sm;75;3;3
j3043_6.sm;75;9;2
j3043_6.sm;75;21;1
j3043_6.sm;76;11;1
j3043_6.sm;76;21;0
j3043_7.sm;52; Optimal; Time
j3043_7.sm;53;11;3
j3043_7.sm;53;11;4
j3043_7.sm;53;21;4
j3043_7.sm;54;3;1
j3043_7.sm;54;3;2
j3043_7.sm;54;11;0
j3043_7.sm;54;12;1
j3043_7.sm;54;12;2
j3043_7.sm;54;21;1
j3043_7.sm;54;21;2
j3043_7.sm;55;11;2
j3043_7.sm;56;3;3
j3043_7.sm;56;3;4
j3043_7.sm;56;12;3
j3043_7.sm;56;12;4
j3043_7.sm;56;21;3
j3043_7.sm;57;2;0
j3043_7.sm;57;2;1
j3043_7.sm;57;2;2
j3043_7.sm;57;2;3
j3043_7.sm;57;2;4
j3043_7.sm;57;16;1
j3043_7.sm;57;16;2
j3043_7.sm;57;16;3
j3043_7.sm;57;16;4
j3043_7.sm;58;0;0
j3043_7.sm;58;0;1
j3043_7.sm;58;0;2
j3043_7.sm;58;3;0
j3043_7.sm;58;9;4
j3043_7.sm;58;11;1
j3043_7.sm;58;15;1
j3043_7.sm;59;10;0
j3043_7.sm;59;10;1
j3043_7.sm;59;15;2
j3043_7.sm;59;16;0
j3043_7.sm;59;21;0
j3043_7.sm;60;9;0
j3043_7.sm;60;9;1
j3043_7.sm;60;15;0
j3043_7.sm;61;12;0
j3043_7.sm;62;9;2
j3043_7.sm;62;9;3
j3043_7.sm;62;10;2
j3043_7.sm;62;10;3
j3043_7.sm;63;15;4
j3043_7.sm;67;10;4
j3043_7.sm;68;15;3
j3043_8.sm;62; Optimal; Time
j3043_8.sm;66;16;0
j3043_8.sm;68;2;2
j3043_8.sm;68;2;3
j3043_8.sm;68;2;4
j3043_8.sm;68;16;1
j3043_8.sm;68;16;2
j3043_8.sm;68;16;3
j3043_8.sm;68;16;4
j3043_8.sm;69;2;1
j3043_8.sm;69;3;4
j3043_8.sm;69;21;1
j3043_8.sm;70;2;0
j3043_8.sm;70;21;4
j3043_8.sm;71;3;1
j3043_8.sm;71;3;2
j3043_8.sm;71;3;3
j3043_8.sm;71;11;2
j3043_8.sm;71;12;2
j3043_8.sm;71;21;2
j3043_8.sm;71;21;3
j3043_8.sm;72;11;1
j3043_8.sm;73;11;3
j3043_8.sm;73;11;4
j3043_8.sm;73;12;1
j3043_8.sm;73;12;3
j3043_8.sm;73;12;4
j3043_8.sm;76;0;0
j3043_8.sm;76;0;1
j3043_8.sm;76;0;2
j3043_8.sm;76;3;0
j3043_8.sm;76;9;0
j3043_8.sm;76;9;1
j3043_8.sm;76;9;2
j3043_8.sm;76;9;3
j3043_8.sm;76;9;4
j3043_8.sm;76;10;0
j3043_8.sm;76;10;1
j3043_8.sm;76;10;2
j3043_8.sm;76;10;3
j3043_8.sm;76;10;4
j3043_8.sm;76;15;1
j3043_8.sm;77;21;0
j3043_8.sm;79;15;0
j3043_8.sm;82;12;0
j3043_8.sm;85;11;0
j3043_8.sm;86;15;2
j3043_8.sm;89;15;3
j3043_8.sm;89;15;4
j3043_9.sm;57; Optimal; Time
j3043_9.sm;58;12;0
j3043_9.sm;58;12;1
j3043_9.sm;58;21;0
j3043_9.sm;58;21;1
j3043_9.sm;63;11;2
j3043_9.sm;63;11;3
j3043_9.sm;63;11;4
j3043_9.sm;63;12;2
j3043_9.sm;63;12;3
j3043_9.sm;63;12;4
j3043_9.sm;63;15;0
j3043_9.sm;63;21;2
j3043_9.sm;63;21;3
j3043_9.sm;64;2;1
j3043_9.sm;64;2;2
j3043_9.sm;64;2;3
j3043_9.sm;64;2;4
j3043_9.sm;64;16;2
j3043_9.sm;64;16;3
j3043_9.sm;64;16;4
j3043_9.sm;66;16;0
j3043_9.sm;67;3;3
j3043_9.sm;67;16;1
j3043_9.sm;68;3;2
j3043_9.sm;68;3;4
j3043_9.sm;68;9;4
j3043_9.sm;68;10;4
j3043_9.sm;68;11;0
j3043_9.sm;68;11;1
j3043_9.sm;68;21;4
j3043_9.sm;71;0;0
j3043_9.sm;71;0;1
j3043_9.sm;71;0;2
j3043_9.sm;71;9;1
j3043_9.sm;71;9;2
j3043_9.sm;71;9;3
j3043_9.sm;71;10;1
j3043_9.sm;71;10;2
j3043_9.sm;71;10;3
j3043_9.sm;76;2;0
j3043_9.sm;76;15;2
j3043_9.sm;78;3;1
j3043_9.sm;78;15;1
j3043_9.sm;81;3;0
j3043_9.sm;81;9;0
j3043_9.sm;81;10;0
j3043_9.sm;82;15;3
j3043_9.sm;85;15;4
j3044_1.sm;50;0;0
j3044_1.sm;50;0;1
j3044_1.sm;50;0;2
j3044_1.sm;50; Optimal; Time
j3044_1.sm;50;2;0
j3044_1.sm;50;2;1
j3044_1.sm;50;2;2
j3044_1.sm;50;2;3
j3044_1.sm;50;2;4
j3044_1.sm;50;3;0
j3044_1.sm;50;3;1
j3044_1.sm;50;3;2
j3044_1.sm;50;3;4
j3044_1.sm;50;9;0
j3044_1.sm;50;9;1
j3044_1.sm;50;9;2
j3044_1.sm;50;9;3
j3044_1.sm;50;9;4
j3044_1.sm;50;10;0
j3044_1.sm;50;10;1
j3044_1.sm;50;10;2
j3044_1.sm;50;10;3
j3044_1.sm;50;10;4
j3044_1.sm;50;11;0
j3044_1.sm;50;11;1
j3044_1.sm;50;11;2
j3044_1.sm;50;11;3
j3044_1.sm;50;11;4
j3044_1.sm;50;12;0
j3044_1.sm;50;12;1
j3044_1.sm;50;12;2
j3044_1.sm;50;12;3
j3044_1.sm;50;12;4
j3044_1.sm;50;15;0
j3044_1.sm;50;15;1
j3044_1.sm;50;15;2
j3044_1.sm;50;16;0
j3044_1.sm;50;16;1
j3044_1.sm;50;16;2
j3044_1.sm;50;16;3
j3044_1.sm;50;16;4
j3044_1.sm;50;21;0
j3044_1.sm;50;21;1
j3044_1.sm;50;21;2
j3044_1.sm;50;21;3
j3044_1.sm;50;21;4
j3044_1.sm;55;3;3
j3044_1.sm;58;15;3
j3044_1.sm;58;15;4
j3044_10.sm;63;0;0
j3044_10.sm;63;0;1
j3044_10.sm;63;0;2
j3044_10.sm;63; Optimal; Time
j3044_10.sm;63;2;0
j3044_10.sm;63;2;1
j3044_10.sm;63;2;2
j3044_10.sm;63;2;3
j3044_10.sm;63;2;4
j3044_10.sm;63;3;0
j3044_10.sm;63;3;1
j3044_10.sm;63;3;2
j3044_10.sm;63;3;3
j3044_10.sm;63;3;4
j3044_10.sm;63;9;0
j3044_10.sm;63;9;1
j3044_10.sm;63;9;2
j3044_10.sm;63;9;3
j3044_10.sm;63;9;4
j3044_10.sm;63;10;0
j3044_10.sm;63;10;1
j3044_10.sm;63;11;1
j3044_10.sm;63;11;2
j3044_10.sm;63;11;3
j3044_10.sm;63;11;4
j3044_10.sm;63;12;2
j3044_10.sm;63;12;3
j3044_10.sm;63;12;4
j3044_10.sm;63;16;0
j3044_10.sm;63;16;1
j3044_10.sm;63;16;2
j3044_10.sm;63;16;3
j3044_10.sm;63;16;4
j3044_10.sm;63;21;2
j3044_10.sm;63;21;3
j3044_10.sm;63;21;4
j3044_10.sm;68;10;2
j3044_10.sm;68;10;3
j3044_10.sm;68;10;4
j3044_10.sm;68;11;0
j3044_10.sm;68;12;0
j3044_10.sm;68;12;1
j3044_10.sm;68;15;0
j3044_10.sm;68;15;1
j3044_10.sm;68;15;2
j3044_10.sm;68;15;3
j3044_10.sm;68;15;4
j3044_10.sm;68;21;0
j3044_10.sm;68;21;1
j3044_2.sm;54;0;0
j3044_2.sm;54;0;1
j3044_2.sm;54;0;2
j3044_2.sm;54; Optimal; Time
j3044_2.sm;54;3;2
j3044_2.sm;54;3;3
j3044_2.sm;54;3;4
j3044_2.sm;54;9;1
j3044_2.sm;54;9;2
j3044_2.sm;54;9;3
j3044_2.sm;54;9;4
j3044_2.sm;54;10;2
j3044_2.sm;54;10;4
j3044_2.sm;54;11;0
j3044_2.sm;54;11;1
j3044_2.sm;54;11;2
j3044_2.sm;54;11;3
j3044_2.sm;54;11;4
j3044_2.sm;54;12;0
j3044_2.sm;54;12;1
j3044_2.sm;54;12;2
j3044_2.sm;54;12;3
j3044_2.sm;54;12;4
j3044_2.sm;54;21;0
j3044_2.sm;54;21;1
j3044_2.sm;54;21;2
j3044_2.sm;54;21;3
j3044_2.sm;54;21;4
j3044_2.sm;58;10;3
j3044_2.sm;60;3;0
j3044_2.sm;60;3;1
j3044_2.sm;60;10;0
j3044_2.sm;60;10;1
j3044_2.sm;61;16;0
j3044_2.sm;61;16;1
j3044_2.sm;61;16;2
j3044_2.sm;61;16;3
j3044_2.sm;65;9;0
j3044_2.sm;66;2;0
j3044_2.sm;66;2;1
j3044_2.sm;66;2;2
j3044_2.sm;66;2;3
j3044_2.sm;66;2;4
j3044_2.sm;66;15;0
j3044_2.sm;66;15;1
j3044_2.sm;66;15;2
j3044_2.sm;66;15;3
j3044_2.sm;66;15;4
j3044_2.sm;66;16;4
j3044_3.sm;51;0;0
j3044_3.sm;51;0;1
j3044_3.sm;51;0;2
j3044_3.sm;51; Optimal; Time
j3044_3.sm;51;2;0
j3044_3.sm;51;2;1
j3044_3.sm;51;2;2
j3044_3.sm;51;2;3
j3044_3.sm;51;2;4
j3044_3.sm;51;3;0
j3044_3.sm;51;3;1
j3044_3.sm;51;3;2
j3044_3.sm;51;3;3
j3044_3.sm;51;3;4
j3044_3.sm;51;9;1
j3044_3.sm;51;9;2
j3044_3.sm;51;9;3
j3044_3.sm;51;9;4
j3044_3.sm;51;10;0
j3044_3.sm;51;10;1
j3044_3.sm;51;10;2
j3044_3.sm;51;10;3
j3044_3.sm;51;10;4
j3044_3.sm;51;11;0
j3044_3.sm;51;11;1
j3044_3.sm;51;11;2
j3044_3.sm;51;11;3
j3044_3.sm;51;11;4
j3044_3.sm;51;12;0
j3044_3.sm;51;12;1
j3044_3.sm;51;12;2
j3044_3.sm;51;12;3
j3044_3.sm;51;12;4
j3044_3.sm;51;15;0
j3044_3.sm;51;15;1
j3044_3.sm;51;15;2
j3044_3.sm;51;16;0
j3044_3.sm;51;16;1
j3044_3.sm;51;16;2
j3044_3.sm;51;16;3
j3044_3.sm;51;16;4
j3044_3.sm;51;21;0
j3044_3.sm;51;21;1
j3044_3.sm;51;21;2
j3044_3.sm;51;21;3
j3044_3.sm;51;21;4
j3044_3.sm;65;9;0
j3044_3.sm;65;15;3
j3044_3.sm;65;15;4
j3044_4.sm;57; Optimal; Time
j3044_4.sm;57;9;0
j3044_4.sm;57;9;3
j3044_4.sm;57;12;0
j3044_4.sm;57;12;1
j3044_4.sm;58;9;4
j3044_4.sm;61;11;0
j3044_4.sm;61;11;2
j3044_4.sm;61;11;3
j3044_4.sm;61;11;4
j3044_4.sm;61;12;4
j3044_4.sm;62;0;0
j3044_4.sm;62;0;1
j3044_4.sm;62;0;2
j3044_4.sm;62;9;2
j3044_4.sm;62;21;0
j3044_4.sm;62;21;1
j3044_4.sm;62;21;2
j3044_4.sm;62;21;3
j3044_4.sm;62;21;4
j3044_4.sm;67;3;1
j3044_4.sm;67;3;2
j3044_4.sm;67;9;1
j3044_4.sm;67;10;4
j3044_4.sm;68;2;0
j3044_4.sm;68;3;3
j3044_4.sm;68;3;4
j3044_4.sm;68;12;2
j3044_4.sm;68;12;3
j3044_4.sm;68;16;1
j3044_4.sm;68;16;2
j3044_4.sm;68;16;3
j3044_4.sm;69;3;0
j3044_4.sm;69;10;2
j3044_4.sm;69;10;3
j3044_4.sm;69;11;1
j3044_4.sm;71;15;2
j3044_4.sm;79;2;1
j3044_4.sm;79;2;2
j3044_4.sm;79;2;3
j3044_4.sm;79;2;4
j3044_4.sm;79;10;0
j3044_4.sm;79;10;1
j3044_4.sm;79;15;0
j3044_4.sm;79;15;1
j3044_4.sm;79;15;3
j3044_4.sm;79;15;4
j3044_4.sm;79;16;0
j3044_4.sm;79;16;4
j3044_5.sm;55;0;0
j3044_5.sm;55;0;1
j3044_5.sm;55;0;2
j3044_5.sm;55; Optimal; Time
j3044_5.sm;55;2;0
j3044_5.sm;55;2;1
j3044_5.sm;55;2;2
j3044_5.sm;55;2;3
j3044_5.sm;55;2;4
j3044_5.sm;55;3;0
j3044_5.sm;55;3;1
j3044_5.sm;55;3;2
j3044_5.sm;55;3;3
j3044_5.sm;55;3;4
j3044_5.sm;55;9;0
j3044_5.sm;55;9;1
j3044_5.sm;55;9;2
j3044_5.sm;55;9;3
j3044_5.sm;55;9;4
j3044_5.sm;55;10;0
j3044_5.sm;55;10;1
j3044_5.sm;55;10;2
j3044_5.sm;55;10;3
j3044_5.sm;55;10;4
j3044_5.sm;55;11;0
j3044_5.sm;55;11;1
j3044_5.sm;55;11;2
j3044_5.sm;55;11;3
j3044_5.sm;55;11;4
j3044_5.sm;55;12;0
j3044_5.sm;55;12;1
j3044_5.sm;55;12;2
j3044_5.sm;55;12;3
j3044_5.sm;55;12;4
j3044_5.sm;55;15;0
j3044_5.sm;55;15;1
j3044_5.sm;55;15;2
j3044_5.sm;55;15;3
j3044_5.sm;55;15;4
j3044_5.sm;55;16;0
j3044_5.sm;55;16;1
j3044_5.sm;55;16;2
j3044_5.sm;55;16;3
j3044_5.sm;55;16;4
j3044_5.sm;55;21;0
j3044_5.sm;55;21;1
j3044_5.sm;55;21;2
j3044_5.sm;55;21;3
j3044_5.sm;55;21;4
j3044_6.sm;56;0;0
j3044_6.sm;56;0;1
j3044_6.sm;56;0;2
j3044_6.sm;56; Optimal; Time
j3044_6.sm;56;2;0
j3044_6.sm;56;2;1
j3044_6.sm;56;2;2
j3044_6.sm;56;2;3
j3044_6.sm;56;2;4
j3044_6.sm;56;3;0
j3044_6.sm;56;3;1
j3044_6.sm;56;3;2
j3044_6.sm;56;3;3
j3044_6.sm;56;3;4
j3044_6.sm;56;9;0
j3044_6.sm;56;9;1
j3044_6.sm;56;9;2
j3044_6.sm;56;9;3
j3044_6.sm;56;9;4
j3044_6.sm;56;10;0
j3044_6.sm;56;10;1
j3044_6.sm;56;10;2
j3044_6.sm;56;10;3
j3044_6.sm;56;10;4
j3044_6.sm;56;11;0
j3044_6.sm;56;11;1
j3044_6.sm;56;11;2
j3044_6.sm;56;11;3
j3044_6.sm;56;11;4
j3044_6.sm;56;12;0
j3044_6.sm;56;12;1
j3044_6.sm;56;12;2
j3044_6.sm;56;12;3
j3044_6.sm;56;12;4
j3044_6.sm;56;15;0
j3044_6.sm;56;15;1
j3044_6.sm;56;15;2
j3044_6.sm;56;15;3
j3044_6.sm;56;16;0
j3044_6.sm;56;16;1
j3044_6.sm;56;16;2
j3044_6.sm;56;16;3
j3044_6.sm;56;16;4
j3044_6.sm;56;21;0
j3044_6.sm;56;21;1
j3044_6.sm;56;21;2
j3044_6.sm;56;21;3
j3044_6.sm;56;21;4
j3044_6.sm;57;15;4
j3044_7.sm;42; Optimal; Time
j3044_7.sm;42;3;0
j3044_7.sm;42;3;1
j3044_7.sm;42;3;3
j3044_7.sm;42;9;0
j3044_7.sm;42;9;1
j3044_7.sm;42;10;0
j3044_7.sm;42;10;1
j3044_7.sm;42;10;2
j3044_7.sm;42;10;3
j3044_7.sm;42;10;4
j3044_7.sm;42;11;0
j3044_7.sm;42;11;1
j3044_7.sm;42;11;2
j3044_7.sm;42;11;3
j3044_7.sm;42;11;4
j3044_7.sm;42;12;0
j3044_7.sm;42;12;1
j3044_7.sm;42;12;2
j3044_7.sm;42;12;4
j3044_7.sm;42;21;1
j3044_7.sm;42;21;2
j3044_7.sm;43;21;0
j3044_7.sm;43;21;4
j3044_7.sm;44;2;0
j3044_7.sm;44;2;1
j3044_7.sm;44;2;2
j3044_7.sm;44;2;3
j3044_7.sm;44;2;4
j3044_7.sm;44;3;4
j3044_7.sm;44;16;1
j3044_7.sm;44;16;2
j3044_7.sm;44;16;3
j3044_7.sm;44;16;4
j3044_7.sm;45;15;0
j3044_7.sm;46;12;3
j3044_7.sm;46;21;3
j3044_7.sm;47;3;2
j3044_7.sm;47;16;0
j3044_7.sm;52;15;1
j3044_7.sm;52;15;2
j3044_7.sm;52;15;3
j3044_7.sm;52;15;4
j3044_7.sm;54;9;2
j3044_7.sm;54;9;3
j3044_7.sm;54;9;4
j3044_7.sm;56;0;0
j3044_7.sm;56;0;1
j3044_7.sm;56;0;2
j3044_8.sm;49;0;0
j3044_8.sm;49;0;1
j3044_8.sm;49;0;2
j3044_8.sm;49; Optimal; Time
j3044_8.sm;49;2;2
j3044_8.sm;49;2;3
j3044_8.sm;49;2;4
j3044_8.sm;49;3;2
j3044_8.sm;49;3;4
j3044_8.sm;49;9;2
j3044_8.sm;49;9;3
j3044_8.sm;49;9;4
j3044_8.sm;49;10;3
j3044_8.sm;49;10;4
j3044_8.sm;49;11;0
j3044_8.sm;49;11;1
j3044_8.sm;49;11;2
j3044_8.sm;49;11;3
j3044_8.sm;49;11;4
j3044_8.sm;49;16;1
j3044_8.sm;49;16;2
j3044_8.sm;49;16;3
j3044_8.sm;49;16;4
j3044_8.sm;50;2;1
j3044_8.sm;50;3;3
j3044_8.sm;50;15;0
j3044_8.sm;53;12;2
j3044_8.sm;53;12;3
j3044_8.sm;53;21;3
j3044_8.sm;55;12;0
j3044_8.sm;55;12;1
j3044_8.sm;55;21;0
j3044_8.sm;55;21;1
j3044_8.sm;56;16;0
j3044_8.sm;56;21;2
j3044_8.sm;59;2;0
j3044_8.sm;59;3;0
j3044_8.sm;59;3;1
j3044_8.sm;59;9;0
j3044_8.sm;59;9;1
j3044_8.sm;59;10;0
j3044_8.sm;59;10;1
j3044_8.sm;59;10;2
j3044_8.sm;59;12;4
j3044_8.sm;59;15;1
j3044_8.sm;59;15;2
j3044_8.sm;59;15;3
j3044_8.sm;59;15;4
j3044_8.sm;59;21;4
j3044_9.sm;64;0;0
j3044_9.sm;64;0;1
j3044_9.sm;64;0;2
j3044_9.sm;64; Optimal; Time
j3044_9.sm;64;2;0
j3044_9.sm;64;2;1
j3044_9.sm;64;2;2
j3044_9.sm;64;2;3
j3044_9.sm;64;2;4
j3044_9.sm;64;3;0
j3044_9.sm;64;3;1
j3044_9.sm;64;3;2
j3044_9.sm;64;3;3
j3044_9.sm;64;3;4
j3044_9.sm;64;9;0
j3044_9.sm;64;9;1
j3044_9.sm;64;9;2
j3044_9.sm;64;9;3
j3044_9.sm;64;9;4
j3044_9.sm;64;10;0
j3044_9.sm;64;10;1
j3044_9.sm;64;10;2
j3044_9.sm;64;10;3
j3044_9.sm;64;10;4
j3044_9.sm;64;11;0
j3044_9.sm;64;11;1
j3044_9.sm;64;11;2
j3044_9.sm;64;16;0
j3044_9.sm;64;16;1
j3044_9.sm;64;16;2
j3044_9.sm;64;16;3
j3044_9.sm;64;16;4
j3044_9.sm;65;11;4
j3044_9.sm;65;12;1
j3044_9.sm;65;12;2
j3044_9.sm;65;12;3
j3044_9.sm;65;12;4
j3044_9.sm;65;21;1
j3044_9.sm;65;21;2
j3044_9.sm;65;21;3
j3044_9.sm;65;21;4
j3044_9.sm;66;11;3
j3044_9.sm;71;12;0
j3044_9.sm;71;15;0
j3044_9.sm;71;15;1
j3044_9.sm;73;15;2
j3044_9.sm;73;15;3
j3044_9.sm;73;15;4
j3044_9.sm;77;21;0
j3045_1.sm;82; Optimal; Time
j3045_1.sm;91;21;4
j3045_1.sm;103;3;4
j3045_1.sm;104;0;0
j3045_1.sm;104;0;1
j3045_1.sm;104;0;2
j3045_1.sm;104;2;2
j3045_1.sm;104;9;4
j3045_1.sm;104;21;3
j3045_1.sm;105;2;0
j3045_1.sm;105;3;1
j3045_1.sm;105;3;3
j3045_1.sm;106;21;2
j3045_1.sm;107;3;2
j3045_1.sm;108;9;2
j3045_1.sm;108;9;3
j3045_1.sm;108;12;4
j3045_1.sm;109;2;1
j3045_1.sm;109;16;0
j3045_1.sm;109;16;1
j3045_1.sm;109;16;2
j3045_1.sm;110;2;3
j3045_1.sm;110;2;4
j3045_1.sm;110;11;3
j3045_1.sm;110;12;3
j3045_1.sm;110;21;1
j3045_1.sm;111;10;4
j3045_1.sm;111;11;0
j3045_1.sm;111;11;1
j3045_1.sm;111;11;2
j3045_1.sm;111;12;0
j3045_1.sm;111;12;1
j3045_1.sm;111;12;2
j3045_1.sm;112;11;4
j3045_1.sm;113;3;0
j3045_1.sm;113;10;2
j3045_1.sm;115;10;3
j3045_1.sm;115;16;3
j3045_1.sm;115;16;4
j3045_1.sm;116;21;0
j3045_1.sm;117;9;1
j3045_1.sm;123;15;0
j3045_1.sm;123;15;1
j3045_1.sm;123;15;2
j3045_1.sm;123;15;3
j3045_1.sm;125;9;0
j3045_1.sm;127;10;1
j3045_1.sm;129;10;0
j3045_1.sm;133;15;4
j3045_10.sm;90; Optimal; Time
j3045_10.sm;102;11;2
j3045_10.sm;105;12;3
j3045_10.sm;107;11;4
j3045_10.sm;109;3;3
j3045_10.sm;109;3;4
j3045_10.sm;109;11;3
j3045_10.sm;110;11;1
j3045_10.sm;110;12;4
j3045_10.sm;112;2;2
j3045_10.sm;112;3;1
j3045_10.sm;112;12;1
j3045_10.sm;113;11;0
j3045_10.sm;115;2;0
j3045_10.sm;115;12;2
j3045_10.sm;116;9;2
j3045_10.sm;116;9;4
j3045_10.sm;116;10;2
j3045_10.sm;117;10;4
j3045_10.sm;119;9;3
j3045_10.sm;120;10;3
j3045_10.sm;120;21;2
j3045_10.sm;120;21;3
j3045_10.sm;121;3;2
j3045_10.sm;123;3;0
j3045_10.sm;124;0;0
j3045_10.sm;124;0;1
j3045_10.sm;124;0;2
j3045_10.sm;124;21;1
j3045_10.sm;124;21;4
j3045_10.sm;125;2;1
j3045_10.sm;125;2;3
j3045_10.sm;125;12;0
j3045_10.sm;125;16;0
j3045_10.sm;125;16;1
j3045_10.sm;125;16;2
j3045_10.sm;125;16;3
j3045_10.sm;126;9;0
j3045_10.sm;126;10;0
j3045_10.sm;127;15;2
j3045_10.sm;128;2;4
j3045_10.sm;128;16;4
j3045_10.sm;130;9;1
j3045_10.sm;130;10;1
j3045_10.sm;130;21;0
j3045_10.sm;131;15;1
j3045_10.sm;133;15;0
j3045_10.sm;133;15;3
j3045_10.sm;133;15;4
j3045_2.sm;125; Optimal; Time
j3045_2.sm;136;15;0
j3045_2.sm;139;11;3
j3045_2.sm;139;11;4
j3045_2.sm;139;12;3
j3045_2.sm;139;12;4
j3045_2.sm;140;3;1
j3045_2.sm;144;3;4
j3045_2.sm;145;2;1
j3045_2.sm;145;2;2
j3045_2.sm;145;2;3
j3045_2.sm;145;2;4
j3045_2.sm;145;16;0
j3045_2.sm;145;16;1
j3045_2.sm;145;16;2
j3045_2.sm;145;16;3
j3045_2.sm;145;16;4
j3045_2.sm;146;2;0
j3045_2.sm;147;9;4
j3045_2.sm;147;10;4
j3045_2.sm;147;21;0
j3045_2.sm;147;21;2
j3045_2.sm;149;3;0
j3045_2.sm;149;3;3
j3045_2.sm;149;11;0
j3045_2.sm;149;11;2
j3045_2.sm;149;12;0
j3045_2.sm;149;12;2
j3045_2.sm;149;15;1
j3045_2.sm;149;21;3
j3045_2.sm;149;21;4
j3045_2.sm;150;0;0
j3045_2.sm;150;0;1
j3045_2.sm;150;0;2
j3045_2.sm;150;11;1
j3045_2.sm;150;12;1
j3045_2.sm;150;21;1
j3045_2.sm;152;15;2
j3045_2.sm;154;3;2
j3045_2.sm;154;9;0
j3045_2.sm;154;9;1
j3045_2.sm;154;9;2
j3045_2.sm;154;9;3
j3045_2.sm;154;10;0
j3045_2.sm;154;10;1
j3045_2.sm;154;10;2
j3045_2.sm;154;10;3
j3045_2.sm;155;15;3
j3045_2.sm;156;15;4
j3045_3.sm;92; Optimal; Time
j3045_3.sm;110;12;2
j3045_3.sm;111;3;2
j3045_3.sm;112;3;3
j3045_3.sm;112;12;3
j3045_3.sm;113;2;1
j3045_3.sm;113;2;2
j3045_3.sm;113;16;1
j3045_3.sm;113;16;2
j3045_3.sm;114;15;0
j3045_3.sm;115;11;1
j3045_3.sm;116;0;0
j3045_3.sm;116;0;1
j3045_3.sm;116;0;2
j3045_3.sm;116;3;1
j3045_3.sm;116;3;4
j3045_3.sm;116;9;3
